name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Tillamook Oregon,2018-04-11,50,42.8,46.9,48.4,39.2,44.1,42,83.4,0.55,100,83.33,rain,0,0,24.2,12.6,152.1,1008.5,99.4,8.9,35.8,3.1,1,,2018-04-11T06:36:50,2018-04-11T19:56:40,0.9,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261,ASTOR"
Tillamook Oregon,2018-04-12,49.1,40.1,44.7,44.3,34.5,40.3,40.9,86.8,0.3,100,79.17,rain,0,0,25.3,15.6,181.2,1016.8,96,8.7,93.9,7.9,4,,2018-04-12T06:35:01,2018-04-12T19:57:57,0.94,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261,ASTOR"
Tillamook Oregon,2018-04-13,51.8,44.6,49.7,51.8,40.2,47.9,46.5,89,0.66,100,66.67,rain,0,0,24.2,16.2,171,1026.5,100,6.2,25.4,2.2,1,,2018-04-13T06:33:14,2018-04-13T19:59:15,0.97,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-04-14,53.6,48.2,51.6,53.6,44.5,51.1,47,84.4,0.3,100,37.5,rain,0,0,23.3,11.5,167.4,1022.8,100,8.3,36.7,3.2,1,,2018-04-14T06:31:27,2018-04-14T20:00:32,0.99,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261,ASTOR"
Tillamook Oregon,2018-04-15,49.1,42.8,45.8,49.1,36.9,44.9,44,93.4,0.74,100,75,rain,0,0,31.1,10.5,182.1,1008,100,7.7,57.1,4.9,2,,2018-04-15T06:29:41,2018-04-15T20:01:49,1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-04-16,49.1,41,45.1,45.6,36.4,41,40.8,85.2,0.62,100,87.5,rain,0,0,28.7,12.7,193.1,1010.9,98.5,7.9,113,9.6,5,,2018-04-16T06:27:55,2018-04-16T20:03:07,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261,ASTOR"
Tillamook Oregon,2018-04-17,51.8,41.9,46.2,51.8,38.5,44.9,39.4,78.2,0.12,100,20.83,rain,0,0,21.9,11.5,174.9,1023.5,90.6,9.7,129.7,11.1,6,,2018-04-17T06:26:10,2018-04-17T20:04:24,0.01,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-04-18,55.4,37.4,47.1,55.4,37.4,47,40.1,78.8,0,0,0,,0,0,,13.2,260.6,1020.9,45.5,9.7,211.1,18.2,8,,2018-04-18T06:24:26,2018-04-18T20:05:41,0.04,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-04-19,59,32.9,45.8,59,32.9,45.6,39,80,0,0,0,,0,0,16.1,14.3,253,1023.1,8.1,9.4,240.8,20.8,9,,2018-04-19T06:22:43,2018-04-19T20:06:58,0.07,Clear,Clear conditions throughout the day.,clear-day,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-04-20,56.4,33.8,45.7,56.4,31,45.6,38,76.4,0,0,0,,0,0,,6.9,157.3,1023.8,65.5,9.8,120.5,10.4,5,,2018-04-20T06:21:01,2018-04-20T20:08:16,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-04-21,53.7,39.3,48.6,53.7,39.3,47.9,40.5,75.1,0.08,100,16.67,rain,0,0,25.3,18.9,297,1028,35.6,9.4,252.4,21.7,9,,2018-04-21T06:19:20,2018-04-21T20:09:33,0.17,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261,ASTOR"
Tillamook Oregon,2018-04-22,55.4,33.8,44.9,55.4,33.8,44.9,38.9,81.2,0,0,0,,0,0,26.4,22.9,284.9,1026.5,0,9.9,243.7,20.9,8,,2018-04-22T06:17:39,2018-04-22T20:10:50,0.23,Clear,Clear conditions throughout the day.,clear-day,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-04-23,72.5,33.9,55.3,72.5,31,55.1,34,55.1,0,0,0,,0,0,25.7,13.9,135.6,1022.8,1,9.7,260.8,22.5,9,,2018-04-23T06:16:00,2018-04-23T20:12:07,0.28,Clear,Clear conditions throughout the day.,clear-day,"KHIO,E9081,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261,D2405"
Tillamook Oregon,2018-04-24,80.6,52.8,66.9,79.7,52.8,66.8,32.6,30.5,0,0,0,,0,0,28.9,19.5,109.3,1017.9,0,9.9,243.6,21.1,8,,2018-04-24T06:14:21,2018-04-24T20:13:24,0.34,Clear,Clear conditions throughout the day.,clear-day,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-04-25,61.9,42.8,52.7,61.9,42.8,52.6,48.4,86.2,0,0,0,,0,0,,7.4,214.2,1015.8,27.1,7.5,256.2,22.2,8,,2018-04-25T06:12:44,2018-04-25T20:14:41,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,FOGO,E9081,KTMK,TMKO3,KMMV,CDFO3,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-04-26,53.8,48.2,50.9,53.8,46.3,50.7,48.1,90.5,0,0,0,,0,0,32.2,7,251.8,1013.2,99,7.5,70,5.9,2,,2018-04-26T06:11:07,2018-04-26T20:15:57,0.43,Overcast,Cloudy skies throughout the day.,cloudy,"KHIO,FOGO,E9081,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261,ASTOR"
Tillamook Oregon,2018-04-27,50,47.3,49.3,50,45.1,49,47.7,94.1,0.22,100,29.17,rain,0,0,,8,178.9,1015.2,99.6,6.8,33.6,2.9,1,,2018-04-27T06:09:32,2018-04-27T20:17:14,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261,ASTOR"
Tillamook Oregon,2018-04-28,55.4,43.7,49.7,55.4,43.3,49.6,46,88.2,0.03,100,12.5,rain,0,0,,10.4,171.2,1014.9,92.3,9,189.7,16.4,8,,2018-04-28T06:07:58,2018-04-28T20:18:30,0.49,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-04-29,52.8,42.8,48.4,52.8,42.8,48.2,44.1,86.1,0.16,100,41.67,rain,0,0,19.7,10.8,238.5,1017.5,91.5,8.3,114.5,9.9,4,,2018-04-29T06:06:25,2018-04-29T20:19:47,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261,SFKO3"
Tillamook Oregon,2018-04-30,53.6,42,47.2,53.6,41.7,47,42.4,84.3,0.05,100,16.67,rain,0,0,,10.9,224.9,1021.2,71.7,9.5,176.1,15.2,7,,2018-04-30T06:04:53,2018-04-30T20:21:03,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261,ASTOR"
Tillamook Oregon,2018-05-01,53.6,42.8,48.3,53.6,42.6,47.9,44,85.9,0,0,0,,0,0,18.3,13.2,259.7,1019.5,94.7,9.7,135.1,11.6,5,,2018-05-01T06:03:23,2018-05-01T20:22:18,0.52,Overcast,Cloudy skies throughout the day.,cloudy,"KHIO,KTMK,TMKO3,KMMV,BDFO3,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-05-02,60.8,37.4,49.9,60.8,37.4,49.9,45.3,85.6,0,0,0,,0,0,,10.2,227.2,1018.6,31.2,8.3,260.8,22.6,9,,2018-05-02T06:01:53,2018-05-02T20:23:34,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-05-03,53.8,43.7,49.5,53.8,43.7,49.5,47.5,93.1,0,0,0,,0,0,24.2,8,178.8,1020.2,88.7,7.5,65.4,5.8,2,,2018-05-03T06:00:25,2018-05-03T20:24:49,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-05-04,59,47.4,52.1,59,47.4,52.1,45.7,79.4,0,0,0,,0,0,,10.8,272.2,1024,91.8,9.9,182.5,16,7,,2018-05-04T05:58:59,2018-05-04T20:26:05,0.6,Overcast,Cloudy skies throughout the day.,cloudy,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261,ASTOR"
Tillamook Oregon,2018-05-05,68,45.5,55.2,68,45.5,55.2,48.8,81,0,0,0,,0,0,,8.6,255.2,1018,16.8,9.9,194.3,16.8,8,,2018-05-05T05:57:34,2018-05-05T20:27:19,0.64,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261,D2405"
Tillamook Oregon,2018-05-06,59.1,48.2,53.5,59.1,48.2,53.5,48.1,82.9,0,0,0,,0,0,,12,200.8,1016.4,77.9,9.9,91.8,7.9,4,,2018-05-06T05:56:10,2018-05-06T20:28:34,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-05-07,62.6,48.2,55,62.6,48.2,54.9,47.3,76.4,0,0,0,,0,0,,9.7,256.1,1021.6,50.1,9.9,274.5,23.6,9,,2018-05-07T05:54:48,2018-05-07T20:29:48,0.73,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-05-08,62.7,42.8,54.3,62.7,41.2,54.2,49.1,83.6,0.07,100,12.5,rain,0,0,23,10.2,211.8,1016.5,50.1,9.7,144.3,12.5,8,,2018-05-08T05:53:27,2018-05-08T20:31:02,0.77,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-05-09,60.8,51.8,55.4,60.8,51.8,55.4,49.2,80.7,0.03,100,12.5,rain,0,0,24.2,15,202,1018.1,95.8,9,182.4,15.7,8,,2018-05-09T05:52:08,2018-05-09T20:32:15,0.82,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-05-10,56.3,48.2,52.2,56.3,47.8,52.2,46.9,82.6,0.25,100,29.17,rain,0,0,25.3,17.1,245.3,1020.8,98.8,8.5,220.5,18.9,7,,2018-05-10T05:50:50,2018-05-10T20:33:28,0.87,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261,ASTOR"
Tillamook Oregon,2018-05-11,59.1,46.4,53,59.1,46.4,53,47.6,82.6,0.02,100,8.33,rain,0,0,30,22.3,250.8,1023.1,71.7,9.6,228.1,19.7,8,,2018-05-11T05:49:34,2018-05-11T20:34:40,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-05-12,62.8,49.9,55.1,62.8,48.8,55.1,49.4,81.3,0,0,0,,0,0,20.8,6.9,270,1017.1,54.3,9.4,264.2,22.8,9,,2018-05-12T05:48:20,2018-05-12T20:35:52,0.95,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-05-13,73.5,43.7,57,73.5,43.7,57,50.2,81.3,0,0,0,,0,0,,10.2,188.5,1012.1,39.2,9,265.9,23,9,,2018-05-13T05:47:07,2018-05-13T20:37:03,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-05-14,62.8,51.8,55,62.8,51.8,55,50.7,86.1,0,0,0,,0,0,24.2,10.2,207.7,1012.1,90.3,9.4,164.3,14.2,7,,2018-05-14T05:45:56,2018-05-14T20:38:13,1,Overcast,Cloudy skies throughout the day.,cloudy,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-05-15,59.1,50.9,54.5,59.1,50.9,54.5,50.7,87.4,0,0,0,,0,0,,8,218.1,1013.9,98.4,9.1,113.1,9.5,3,,2018-05-15T05:44:47,2018-05-15T20:39:23,0,Overcast,Cloudy skies throughout the day.,cloudy,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-05-16,59.1,51.8,54.7,59.1,51.8,54.7,51.3,88.8,0.01,100,4.17,rain,0,0,,9.1,270.4,1017.2,97.9,8.3,124.3,10.7,5,,2018-05-16T05:43:40,2018-05-16T20:40:32,0.01,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-05-17,55.5,51.8,54,55.5,51.8,54,50.7,88.7,0.08,100,33.33,rain,0,0,,9.2,295.5,1018.3,99.9,7.9,90.1,7.7,3,,2018-05-17T05:42:34,2018-05-17T20:41:41,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-05-18,55.5,51.8,53.3,55.5,51.8,53.3,50.5,90.3,0,0,0,,0,0,,5.8,220.1,1016.8,99.9,8.2,65.6,5.8,2,,2018-05-18T05:41:31,2018-05-18T20:42:48,0.06,Overcast,Cloudy skies throughout the day.,cloudy,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-05-19,55.5,51.8,53.6,55.5,51.8,53.6,51,91.2,0,0,0,,0,0,,10.2,204.6,1015.5,99.8,9.2,85.9,7.5,3,,2018-05-19T05:40:29,2018-05-19T20:43:55,0.11,Overcast,Cloudy skies throughout the day.,cloudy,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-05-20,59.9,48.2,53.7,59.9,47.3,53.7,47.5,80.7,0,0,0,,0,0,21.9,15.4,289.3,1016.5,90.8,9.9,188.4,16.2,8,,2018-05-20T05:39:29,2018-05-20T20:45:01,0.16,Overcast,Cloudy skies throughout the day.,cloudy,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-05-21,62.7,42,53.1,62.7,42,53.1,46.9,80.8,0,0,0,,0,0,24.2,19.4,225.5,1016.3,31.7,9.8,278.6,23.8,9,,2018-05-21T05:38:31,2018-05-21T20:46:06,0.21,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-05-22,66.3,42.8,54.2,66.3,42.8,54.2,49.6,85.9,0,0,0,,0,0,21.9,14.9,233,1011,49.2,7.7,274.2,23.5,9,,2018-05-22T05:37:35,2018-05-22T20:47:10,0.27,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-05-23,62.7,52.8,56.6,62.7,52.8,56.6,50.9,81.9,0,0,0,,0,0,,12.1,294.8,1009.5,96.8,9.6,204.5,17.6,9,,2018-05-23T05:36:41,2018-05-23T20:48:13,0.32,Overcast,Cloudy skies throughout the day.,cloudy,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-05-24,60.9,51.9,56.4,60.9,51.9,56.4,51.2,83.2,0,0,0,,0,0,20.8,16,204.6,1016.3,90.9,9.7,128.6,10.9,3,,2018-05-24T05:35:50,2018-05-24T20:49:15,0.37,Overcast,Cloudy skies throughout the day.,cloudy,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261,D2405"
Tillamook Oregon,2018-05-25,60.9,46.4,54.8,60.9,44.7,54.7,45.3,71.2,0,0,0,,0,0,33.3,22.9,276.6,1016.5,42.7,9.9,275.8,23.7,9,,2018-05-25T05:35:00,2018-05-25T20:50:16,0.42,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-05-26,61.7,43.7,53.4,61.7,42.6,53.3,46.3,78.3,0.02,100,8.33,rain,0,0,,12,188.3,1021.7,46.5,9.6,244.9,21.2,9,,2018-05-26T05:34:12,2018-05-26T20:51:16,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-05-27,62.7,41.9,53.4,62.7,41.9,53.4,45.7,76.9,0,0,0,,0,0,20.8,16.5,280.5,1022.6,8,9.4,277.5,23.9,9,,2018-05-27T05:33:27,2018-05-27T20:52:14,0.48,Clear,Clear conditions throughout the day.,clear-day,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-05-28,62.7,42.8,54.2,62.7,42.8,54.2,47.3,78.7,0,0,0,,0,0,31.1,22.9,266.9,1022.7,25.1,9.9,259.1,22.2,9,,2018-05-28T05:32:44,2018-05-28T20:53:11,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-05-29,60.8,41.1,52.2,60.8,41.1,52,41.2,67.6,0,0,0,,0,0,31.1,23.4,260.2,1020,27.6,9.9,268.1,22.9,9,,2018-05-29T05:32:02,2018-05-29T20:54:07,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-05-30,59.1,39.2,50.4,59.1,39.2,50.3,41.7,73.3,0,0,0,,0,0,33.2,25.2,224.7,1014.3,26.3,9.9,215,18.6,7,,2018-05-30T05:31:24,2018-05-30T20:55:01,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-05-31,60.8,44.6,52.2,60.8,44.6,52.2,43.3,73.3,0,0,0,,0,0,20.8,13.8,194.5,1014.2,57.4,9.9,164.7,14.2,6,,2018-05-31T05:30:47,2018-05-31T20:55:54,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-06-01,64.5,46.4,55.3,64.5,45.3,55.1,44.4,69.5,0.01,100,4.17,rain,0,0,,12.6,268.8,1022.4,47,9.9,282.9,24.4,9,,2018-06-01T05:30:13,2018-06-01T20:56:46,0.54,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-06-02,68.1,41.9,55.7,68.1,41.9,55.7,47.7,76.8,0,0,0,,0,0,,13.2,268.6,1021.5,4.9,9.9,283.2,24.3,9,,2018-06-02T05:29:40,2018-06-02T20:57:36,0.57,Clear,Clear conditions throughout the day.,clear-day,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-06-03,60.8,50.9,55.4,60.8,50.9,55.4,49.2,80,0,0,0,,0,0,19.7,13.2,262.4,1017.1,87.1,9.9,135.2,11.5,5,,2018-06-03T05:29:11,2018-06-03T20:58:24,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-06-04,63.5,42.9,53.7,63.5,42.9,53.7,43.7,71.7,0,0,0,,0,0,18.3,14.9,249,1018.7,32.7,9.9,276.9,24,9,,2018-06-04T05:28:43,2018-06-04T20:59:11,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-06-05,64.4,39.2,53.4,64.4,39.2,53.4,42.6,69.6,0,0,0,,0,0,18.3,12.1,224.1,1016.1,14.7,9.9,270.6,23.3,9,,2018-06-05T05:28:18,2018-06-05T20:59:56,0.69,Clear,Clear conditions throughout the day.,clear-day,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-06-06,64.5,41,54.3,64.5,41,54.3,46.3,76,0,0,0,,0,0,23,10.8,207,1013.2,41,9.7,214.5,18.6,8,,2018-06-06T05:27:55,2018-06-06T21:00:40,0.74,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261,ASTOR"
Tillamook Oregon,2018-06-07,62.7,53.6,57.9,62.7,53.6,57.9,47,67.7,0.04,100,8.33,rain,0,0,19.7,8,249.8,1015.8,99.6,9.9,110,9.4,4,,2018-06-07T05:27:35,2018-06-07T21:01:21,0.79,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261,D2405,ASTOR"
Tillamook Oregon,2018-06-08,61.7,53.6,56.6,61.7,53.6,56.6,50.8,81.4,0.4,100,41.67,rain,0,0,18.3,9.1,172.5,1016.9,98.4,8.5,50,4.4,2,,2018-06-08T05:27:16,2018-06-08T21:02:01,0.84,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261,ASTOR"
Tillamook Oregon,2018-06-09,59.9,48.2,53.9,59.9,48.2,53.9,46.6,78.5,0.24,100,50,rain,0,0,21.9,12.1,229.5,1016.3,84.8,8.4,241.2,20.8,10,,2018-06-09T05:27:01,2018-06-09T21:02:39,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHIO,E9081,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-06-10,53.6,46.4,50.8,53.6,46.4,50.8,47.6,89,0.62,100,95.83,rain,0,0,,7.5,112.6,1019.2,96.4,8.4,70,5.9,3,,2018-06-10T05:26:47,2018-06-10T21:03:15,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-06-11,64.5,46.4,55.8,64.5,46.4,55.8,48.2,77.8,0.01,100,4.17,rain,0,0,19.7,16,249.1,1021,35.1,7.8,295.1,25.7,9,,2018-06-11T05:26:36,2018-06-11T21:03:49,0.97,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-06-12,69.8,41,56.2,69.8,41,56.1,45.9,71.8,0,0,0,,0,0,,8.6,200.3,1016.2,6.1,9.6,241.3,21.3,9,,2018-06-12T05:26:27,2018-06-12T21:04:21,0.99,Clear,Clear conditions throughout the day.,clear-day,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-06-13,61.7,52.7,56.9,61.7,52.7,56.9,50.2,78.7,0.06,100,16.67,rain,0,0,19.7,10.8,228.6,1014.9,99.3,9.1,140.8,11.9,6,,2018-06-13T05:26:21,2018-06-13T21:04:51,1,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-06-14,62.6,51.8,57.2,62.6,51.8,57.2,49.4,76.1,0.01,100,4.17,rain,0,0,16.1,14.9,259.1,1018,96.1,9.6,185.6,15.9,7,,2018-06-14T05:26:17,2018-06-14T21:05:19,0,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-06-15,64.4,42.9,56,64.4,42.9,56,48.3,76.8,0,0,0,,0,0,28.9,21.2,275.1,1014.3,53.2,9.5,234.6,20.4,8,,2018-06-15T05:26:15,2018-06-15T21:05:45,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-06-16,68,54.5,60.2,68,54.5,60.2,50,69.7,0,0,0,,0,0,31,20.6,281.8,1013.2,43.2,9.8,277.8,23.9,9,,2018-06-16T05:26:16,2018-06-16T21:06:08,0.05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-06-17,76.2,48.2,62.4,76.2,48.2,62.4,54.1,76.1,0,0,0,,0,0,32.2,9.6,188.5,1011.8,5.2,8.5,290.9,25.3,9,,2018-06-17T05:26:19,2018-06-17T21:06:30,0.09,Clear,Clear conditions throughout the day.,clear-day,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2018-06-18,69,55.4,61.3,69,55.4,61.3,55.1,81.3,0,0,0,,0,0,,10.2,223.1,1014.5,62.5,7.8,261.2,22.5,9,,2018-06-18T05:26:24,2018-06-18T21:06:49,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,FOGO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261,ASTOR"
Tillamook Oregon,2018-06-19,70.8,55.3,63.1,70.8,55.3,63.1,55.3,76.9,0,0,0,,0,0,,9.1,252.5,1016.2,42.1,8.6,291,25,9,,2018-06-19T05:26:32,2018-06-19T21:07:06,0.2,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
